output,sample_size,index_type,factor,S1,S1_conf,ST,ST_conf,S2,S2_conf,skip_reason
Nu,256,main,Q_v_kJ_mol,0.15419490200540242,0.10705085548870298,0.2880364898781703,0.15915917711314098,,,
Nu,256,main,Q_b_kJ_mol,-0.00016327798865289377,0.0004499354507782728,2.6205205842598697e-05,5.950519980728548e-05,,,
Nu,256,main,H_rad_pW_kg,-0.0023226194912081568,0.009773930505233893,0.0020202925389617887,0.0010756342595209334,,,
Nu,256,main,f_porosity,-0.0002112969784633279,0.0007723176722508895,5.078827727178016e-05,5.070377962109918e-05,,,
Nu,512,main,q_basal_target_mW_m2,0.30630000824644477,0.07985336886287209,0.6447087187547246,0.2155176428082438,,,
Nu,512,main,d_grain_mm,0.2231894237830853,0.1053651339423823,0.42831235875434265,0.15863605531957878,,,
Nu,512,main,epsilon_0,-0.0005588754915027978,0.0034678954455499116,0.0008424217060034009,0.00033667033313216423,,,
Nu,512,main,T_surf_K,-0.001751784823258876,0.0012651568109510653,0.00021379478652088597,7.905022402841967e-05,,,
Nu,512,main,D_H2O_km,-0.000671263526695142,0.0010301952328313079,0.00012219848072784323,5.886849743044161e-05,,,
Nu,512,main,mu_ice_GPa,-0.00027947764589078913,0.0007340983248238596,7.837312227492397e-05,5.025659998883273e-05,,,
Nu,512,main,Q_v_kJ_mol,0.13756536129008595,0.06441285572976424,0.29554539901326043,0.09713777084313166,,,
Nu,512,main,Q_b_kJ_mol,-0.00012545640673677612,0.0002389680803212174,1.7218624032508264e-05,2.697973507405792e-05,,,
Nu,512,main,H_rad_pW_kg,0.0020459974598352553,0.00521843302704046,0.0019688379044056786,0.0006821760265435739,,,
Nu,512,main,f_porosity,-0.0003487757709804351,0.0004975127029771066,4.8581153662036994e-05,3.099221167608749e-05,,,
