output,sample_size,index_type,factor,S1,S1_conf,ST,ST_conf,S2,S2_conf,skip_reason
Nu,256,main,Q_b_kJ_mol,-0.00016030971731530156,0.00044851991888681525,2.6970717217989864e-05,6.020169549261282e-05,,,
Nu,256,main,H_rad_pW_kg,0.0024034493665259626,0.009042618549746135,0.0014229841104914723,0.0010202949506720345,,,
Nu,256,main,f_porosity,0.0004636052418156036,0.0014521998416331154,3.4290619184552886e-05,3.517052029191343e-05,,,
Nu,512,main,q_basal_target_mW_m2,0.2529194407748496,0.07265925985800237,0.5589603212909008,0.19105229106994595,,,
Nu,512,main,d_grain_mm,0.27032681961123267,0.11924426600874673,0.4631835032201466,0.15845824852706922,,,
Nu,512,main,epsilon_0,-0.0013274265570358908,0.010847326266235306,0.0063731782674642645,0.0025170289942808874,,,
Nu,512,main,T_surf_K,-0.00025952603483647685,0.0015644705533343311,0.0002653493077149682,8.785400655729547e-05,,,
Nu,512,main,D_H2O_km,-0.0004378045811979628,0.0008785309335674966,7.334304048131312e-05,4.3873605729387166e-05,,,
Nu,512,main,mu_ice_GPa,-0.002851081296002692,0.0024634094586449204,0.0002052209602728703,0.00010982362705029797,,,
Nu,512,main,Q_v_kJ_mol,0.16897918288734304,0.0659873686623113,0.3275710507682727,0.1013511320129132,,,
Nu,512,main,Q_b_kJ_mol,-0.0001533570676230901,0.00025616601533883686,1.779815015848517e-05,2.8225547345273236e-05,,,
Nu,512,main,H_rad_pW_kg,0.00199661846306441,0.004640647627695603,0.0015564678032628384,0.0007375274229822511,,,
Nu,512,main,f_porosity,-2.0223346142215615e-05,0.0009109103298200778,3.9349819024250403e-05,2.771138623955875e-05,,,
